time,weathercode,temperature_2m_max,temperature_2m_min,precipitation_sum,month-day,city
2023-05-22,1,20.4,8.0,0.0,5.22,7
2023-05-22,51,17.5,8.8,0.4,5.22,4
2023-05-22,51,19.3,7.1,0.3,5.22,3
2023-05-22,3,19.3,9.3,0.0,5.22,1
2023-05-22,51,19.2,10.0,0.3,5.22,9
2023-05-22,3,14.9,8.1,0.0,5.22,6
2023-05-23,3,18.5,7.3,0.0,5.23,8
2023-05-23,51,16.9,10.1,0.9,5.23,3
2023-05-23,3,15.2,8.5,0.0,5.23,2
2023-05-23,3,14.0,7.9,0.0,5.23,4
2023-05-23,3,16.9,8.5,0.0,5.23,1
2023-05-23,3,17.4,7.8,0.0,5.23,7
2023-05-23,3,16.9,8.4,0.0,5.23,9
2023-05-23,51,17.2,9.6,0.8,5.23,10
2023-05-23,51,16.7,8.9,0.1,5.23,5
2023-05-23,3,14.5,10.8,0.0,5.23,6
2023-05-24,1,19.3,8.5,0.0,5.24,9
2023-05-24,3,15.9,8.8,0.0,5.24,2
2023-05-24,2,20.8,8.4,0.0,5.24,10
2023-05-24,2,17.8,8.3,0.0,5.24,5
2023-05-24,51,15.3,8.1,0.6,5.24,4
2023-05-24,3,19.5,8.1,0.0,5.24,8
2023-05-24,3,14.3,11.1,0.0,5.24,6
2023-05-24,1,20.1,7.7,0.0,5.24,7
2023-05-24,3,20.9,7.5,0.0,5.24,1
2023-05-24,3,15.8,7.5,0.0,5.24,3
2023-05-25,3,18.1,8.3,0.0,5.25,1
2023-05-25,51,18.6,10.7,0.4,5.25,3
2023-05-25,51,21.2,11.1,0.2,5.25,10
2023-05-25,3,17.5,5.5,0.0,5.25,4
2023-05-25,3,17.5,10.7,0.0,5.25,9
2023-05-25,3,15.5,11.0,0.0,5.25,6
2023-05-25,3,18.4,10.1,0.0,5.25,5
2023-05-25,3,20.5,9.6,0.0,5.25,7
2023-05-25,3,17.1,9.0,0.0,5.25,8
2023-05-25,51,16.9,8.3,0.3,5.25,2
2023-05-26,0,19.2,9.2,0.0,5.26,7
2023-05-26,3,19.5,10.0,0.0,5.26,8
2023-05-26,2,17.8,7.8,0.0,5.26,1
2023-05-26,3,17.8,6.6,0.0,5.26,4
2023-05-26,1,19.9,10.9,0.0,5.26,10
2023-05-26,51,15.8,8.9,0.8,5.26,2
2023-05-26,0,18.4,7.1,0.0,5.26,9
2023-05-26,3,19.3,8.6,0.0,5.26,3
2023-05-26,2,18.2,9.2,0.0,5.26,6
2023-05-26,3,18.2,8.5,0.0,5.26,5
2023-05-27,3,20.5,10.2,0.0,5.27,8
2023-05-27,3,19.1,7.5,0.0,5.27,1
2023-05-27,3,20.6,10.6,0.0,5.27,3
2023-05-27,1,19.3,6.0,0.0,5.27,9
2023-05-27,51,15.9,7.8,0.3,5.27,4
2023-05-27,1,19.5,4.6,0.0,5.27,5
2023-05-27,1,20.9,8.8,0.0,5.27,10
2023-05-27,1,19.3,9.8,0.0,5.27,6
2023-05-27,51,16.4,9.8,0.2,5.27,2
2023-05-27,1,20.1,6.7,0.0,5.27,7
2023-05-28,3,21.3,12.2,0.0,5.28,10
2023-05-28,3,16.3,4.2,0.0,5.28,4
2023-05-28,3,21.1,10.2,0.0,5.28,7
2023-05-28,3,16.1,8.4,0.0,5.28,8
2023-05-28,3,20.7,8.9,0.0,5.28,9
2023-05-28,3,17.7,11.1,0.0,5.28,6
2023-05-28,3,20.9,6.3,0.0,5.28,1
2023-05-28,51,13.3,6.0,0.1,5.28,2
2023-05-28,51,17.8,9.9,0.4,5.28,3
2023-05-28,51,18.4,9.3,0.5,5.28,5
2023-05-29,3,16.6,7.7,0.0,5.29,9
2023-05-29,3,16.1,6.1,0.0,5.29,8
2023-05-29,2,17.0,9.1,0.0,5.29,10
2023-05-29,1,17.7,6.1,0.0,5.29,2
2023-05-29,3,19.5,5.1,0.0,5.29,4
2023-05-29,3,15.8,6.1,0.0,5.29,5
2023-05-29,2,17.6,6.4,0.0,5.29,3
2023-05-29,2,18.6,7.2,0.0,5.29,6
2023-05-29,3,17.0,7.9,0.0,5.29,1
2023-05-29,3,17.2,8.6,0.0,5.29,7
2023-05-30,0,21.8,7.5,0.0,5.3,4
2023-05-30,3,16.4,7.6,0.0,5.3,9
2023-05-30,3,18.9,8.5,0.0,5.3,10
2023-05-30,3,15.6,5.3,0.0,5.3,8
2023-05-30,3,16.7,8.2,0.0,5.3,1
2023-05-30,3,18.7,7.8,0.0,5.3,7
2023-05-30,3,17.6,6.1,0.0,5.3,2
2023-05-30,3,15.4,5.9,0.0,5.3,5
2023-05-30,3,19.7,6.0,0.0,5.3,6
2023-05-30,3,18.0,5.5,0.0,5.3,3
2023-05-31,51,16.2,10.4,0.3,5.31,9
2023-05-31,3,14.6,7.6,0.0,5.31,2
2023-05-31,51,18.1,11.2,0.3,5.31,7
2023-05-31,3,16.9,8.5,0.0,5.31,3
2023-05-31,51,17.1,11.3,0.5,5.31,10
2023-05-31,3,18.4,9.2,0.0,5.31,4
2023-05-31,3,18.7,10.9,0.0,5.31,1
2023-05-31,3,14.7,10.6,0.0,5.31,8
2023-05-31,51,14.4,9.4,0.4,5.31,5
2023-05-31,3,17.9,9.1,0.0,5.31,6
2023-06-01,3,18.3,9.5,0.0,6.01,7
2023-06-01,3,17.6,7.8,0.0,6.01,3
2023-06-01,51,12.4,6.9,0.2,6.01,2
2023-06-01,3,16.4,9.7,0.0,6.01,9
2023-06-01,51,14.5,10.4,0.2,6.01,8
2023-06-01,3,16.8,8.7,0.0,6.01,5
2023-06-01,3,17.1,9.0,0.0,6.01,4
2023-06-01,2,18.1,9.3,0.0,6.01,10
2023-06-01,3,18.9,7.9,0.0,6.01,6
2023-06-01,3,18.1,10.2,0.0,6.01,1
2023-06-02,3,18.1,10.5,0.0,6.02,10
2023-06-02,3,18.6,7.9,0.0,6.02,3
2023-06-02,3,14.0,6.5,0.0,6.02,2
2023-06-02,3,17.0,8.1,0.0,6.02,5
2023-06-02,3,18.0,10.1,0.0,6.02,7
2023-06-02,3,16.2,7.4,0.0,6.02,8
2023-06-02,3,17.8,10.1,0.0,6.02,1
2023-06-02,2,19.7,8.0,0.0,6.02,6
2023-06-02,3,16.8,9.1,0.0,6.02,9
2023-06-02,2,19.1,6.9,0.0,6.02,4
2023-06-03,1,20.3,7.2,0.0,6.03,7
2023-06-03,3,19.6,6.7,0.0,6.03,9
2023-06-03,3,21.5,7.5,0.0,6.03,1
2023-06-03,1,18.8,5.7,0.0,6.03,5
2023-06-03,0,21.4,7.2,0.0,6.03,4
2023-06-03,1,19.6,5.5,0.0,6.03,3
2023-06-03,1,20.1,8.3,0.0,6.03,10
2023-06-03,3,16.0,6.0,0.0,6.03,2
2023-06-03,1,20.6,6.3,0.0,6.03,6
2023-06-03,0,17.5,5.6,0.0,6.03,8
2023-06-04,3,17.4,5.9,0.0,6.04,8
2023-06-04,0,20.5,7.6,0.0,6.04,6
2023-06-04,3,15.7,7.5,0.0,6.04,2
2023-06-04,0,21.0,10.3,0.0,6.04,10
2023-06-04,0,19.9,7.8,0.0,6.04,9
2023-06-04,0,21.4,9.2,0.0,6.04,7
2023-06-04,3,18.7,6.3,0.0,6.04,5
2023-06-04,1,21.1,8.5,0.0,6.04,1
2023-06-04,1,19.5,5.7,0.0,6.04,3
2023-06-04,3,22.0,8.4,0.0,6.04,4
2023-06-05,3,16.5,7.4,0.0,6.05,9
2023-06-05,3,16.7,8.6,0.0,6.05,8
2023-06-05,2,18.4,8.1,0.0,6.05,7
2023-06-05,1,20.3,8.8,0.0,6.05,6
2023-06-05,3,18.0,8.0,0.0,6.05,1
2023-06-05,2,14.3,7.5,0.0,6.05,2
2023-06-05,2,19.1,9.1,0.0,6.05,4
2023-06-05,1,19.1,7.0,0.0,6.05,3
2023-06-05,1,18.3,8.9,0.0,6.05,10
2023-06-05,3,16.4,7.3,0.0,6.05,5
2023-06-06,3,13.4,8.8,0.0,6.06,2
2023-06-06,3,17.1,8.7,0.0,6.06,7
2023-06-06,3,15.0,9.4,0.0,6.06,5
2023-06-06,3,17.3,9.0,0.0,6.06,4
2023-06-06,51,16.6,10.5,0.1,6.06,1
2023-06-06,3,17.3,9.5,0.0,6.06,10
2023-06-06,3,15.8,10.1,0.0,6.06,9
2023-06-06,3,16.8,7.9,0.0,6.06,3
2023-06-06,51,14.1,10.3,0.1,6.06,8
2023-06-06,3,17.9,8.6,0.0,6.06,6
2023-06-07,3,17.5,7.5,0.0,6.07,4
2023-06-07,0,20.8,8.9,0.0,6.07,10
2023-06-07,3,17.0,9.5,0.0,6.07,3
2023-06-07,1,20.4,8.5,0.0,6.07,1
2023-06-07,3,18.0,10.8,0.0,6.07,6
2023-06-07,3,15.2,10.1,0.0,6.07,8
2023-06-07,51,17.6,8.6,0.1,6.07,5
2023-06-07,0,21.0,8.0,0.0,6.07,7
2023-06-07,3,13.6,6.9,0.0,6.07,2
2023-06-07,3,19.5,8.0,0.0,6.07,9
2023-06-08,0,22.6,9.2,0.0,6.08,7
2023-06-08,2,18.5,6.9,0.0,6.08,5
2023-06-08,1,21.2,8.6,0.0,6.08,1
2023-06-08,0,22.3,9.7,0.0,6.08,10
2023-06-08,3,17.6,7.2,0.0,6.08,4
2023-06-08,0,20.4,8.0,0.0,6.08,9
2023-06-08,1,19.7,8.1,0.0,6.08,6
2023-06-08,3,13.8,7.9,0.0,6.08,2
2023-06-08,2,18.2,7.8,0.0,6.08,3
2023-06-08,3,15.4,8.9,0.0,6.08,8
2023-06-09,2,17.1,7.7,0.0,6.09,8
2023-06-09,3,16.5,8.4,0.0,6.09,2
2023-06-09,2,19.9,8.0,0.0,6.09,4
2023-06-09,0,22.5,9.2,0.0,6.09,6
2023-06-09,2,20.5,9.6,0.0,6.09,3
2023-06-09,0,24.0,10.8,0.0,6.09,1
2023-06-09,1,24.9,11.1,0.0,6.09,7
2023-06-09,0,21.2,8.4,0.0,6.09,5
2023-06-09,1,24.7,11.2,0.0,6.09,10
2023-06-09,1,24.0,9.7,0.0,6.09,9
2023-06-10,53,27.3,11.3,1.2,6.1,6
2023-06-10,51,28.2,12.4,0.4,6.1,9
2023-06-10,65,26.6,13.3,17.0,6.1,7
2023-06-10,1,23.2,8.8,0.0,6.1,8
2023-06-10,55,25.4,13.8,1.2,6.1,10
2023-06-10,2,28.5,14.2,0.0,6.1,1
2023-06-10,53,26.9,9.5,0.9,6.1,5
2023-06-10,2,23.8,8.5,0.0,6.1,4
2023-06-10,1,19.6,8.0,0.0,6.1,2
2023-06-10,3,26.4,11.1,0.0,6.1,3
2023-06-11,2,25.7,11.3,0.0,6.11,8
2023-06-11,63,26.9,15.3,6.2,6.11,5
2023-06-11,51,24.2,15.4,0.2,6.11,10
2023-06-11,53,23.1,16.4,1.0,6.11,7
2023-06-11,61,24.1,15.6,2.2,6.11,6
2023-06-11,65,26.8,14.7,17.5,6.11,9
2023-06-11,51,25.7,16.3,0.1,6.11,3
2023-06-11,53,18.5,12.2,0.8,6.11,2
2023-06-11,2,30.0,15.5,0.0,6.11,1
2023-06-11,53,24.3,14.2,2.1,6.11,4
2023-06-12,63,26.7,17.5,5.9,6.12,9
2023-06-12,61,25.5,11.9,2.4,6.12,8
2023-06-12,51,24.8,14.5,0.3,6.12,6
2023-06-12,61,26.9,16.0,5.7,6.12,1
2023-06-12,55,28.3,14.0,2.0,6.12,3
2023-06-12,3,21.2,11.4,0.0,6.12,2
2023-06-12,63,26.2,16.3,6.5,6.12,5
2023-06-12,65,23.6,16.6,25.5,6.12,7
2023-06-12,63,22.2,16.7,17.0,6.12,10
2023-06-12,63,26.6,13.6,8.9,6.12,4
2023-06-13,0,27.1,13.2,0.0,6.13,1
2023-06-13,1,25.3,12.2,0.0,6.13,8
2023-06-13,1,27.0,13.0,0.0,6.13,4
2023-06-13,3,27.7,16.3,0.0,6.13,6
2023-06-13,3,26.4,15.9,0.0,6.13,3
2023-06-13,0,26.4,17.0,0.0,6.13,10
2023-06-13,1,27.0,15.0,0.0,6.13,7
2023-06-13,0,27.3,14.3,0.0,6.13,9
2023-06-13,1,21.1,11.0,0.0,6.13,2
2023-06-13,1,26.2,13.9,0.0,6.13,5
2023-06-14,1,25.7,13.9,0.0,6.14,10
2023-06-14,0,24.3,10.5,0.0,6.14,3
2023-06-14,3,23.1,12.2,0.0,6.14,2
2023-06-14,0,26.8,10.8,0.0,6.14,1
2023-06-14,1,24.9,9.5,0.0,6.14,5
2023-06-14,3,25.7,12.0,0.0,6.14,7
2023-06-14,1,26.0,12.0,0.0,6.14,4
2023-06-14,0,22.0,10.5,0.0,6.14,8
2023-06-14,0,25.5,10.8,0.0,6.14,6
2023-06-14,1,26.4,10.3,0.0,6.14,9
2023-06-15,1,25.9,13.1,0.0,6.15,9
2023-06-15,2,24.5,12.2,0.0,6.15,5
2023-06-15,1,25.5,14.3,0.0,6.15,7
2023-06-15,0,23.1,10.0,0.0,6.15,8
2023-06-15,0,20.8,11.9,0.0,6.15,2
2023-06-15,1,26.2,15.7,0.0,6.15,10
2023-06-15,0,25.4,11.3,0.0,6.15,4
2023-06-15,1,26.0,11.7,0.0,6.15,1
2023-06-15,2,25.2,12.6,0.0,6.15,3
2023-06-15,2,25.8,12.6,0.0,6.15,6
2023-06-16,2,25.6,13.2,0.0,6.16,3
2023-06-16,51,26.0,12.0,0.4,6.16,4
2023-06-16,1,24.5,10.0,0.0,6.16,8
2023-06-16,3,25.6,13.5,0.0,6.16,7
2023-06-16,2,26.5,15.0,0.0,6.16,10
2023-06-16,1,21.4,12.3,0.0,6.16,2
2023-06-16,3,24.9,13.4,0.0,6.16,5
2023-06-16,1,25.6,12.0,0.0,6.16,1
2023-06-16,1,26.1,12.8,0.0,6.16,9
2023-06-16,2,25.8,14.6,0.0,6.16,6
2023-06-17,51,22.6,14.5,0.2,6.17,3
2023-06-17,55,24.1,12.3,2.1,6.17,1
2023-06-17,51,25.1,13.2,0.2,6.17,9
2023-06-17,51,21.6,13.6,0.5,6.17,2
2023-06-17,63,22.1,14.3,3.9,6.17,4
2023-06-17,3,21.6,11.8,0.0,6.17,8
2023-06-17,63,23.6,13.8,5.2,6.17,5
2023-06-17,63,24.7,15.2,8.7,6.17,7
2023-06-17,63,23.3,16.7,3.7,6.17,6
2023-06-17,63,23.9,14.7,9.7,6.17,10
2023-06-18,63,24.6,15.3,16.9,6.18,1
2023-06-18,61,24.6,16.0,6.1,6.18,6
2023-06-18,65,22.2,13.9,31.3,6.18,5
2023-06-18,61,20.9,11.9,5.4,6.18,2
2023-06-18,63,24.4,15.4,13.4,6.18,3
2023-06-18,61,23.7,13.4,3.2,6.18,4
2023-06-18,53,22.6,15.3,2.2,6.18,7
2023-06-18,63,22.1,12.2,15.5,6.18,8
2023-06-18,61,25.8,15.7,6.1,6.18,9
2023-06-18,51,21.7,14.5,0.7,6.18,10
2023-06-19,51,22.9,14.1,0.9,6.19,1
2023-06-19,51,22.3,14.2,0.8,6.19,7
2023-06-19,51,21.8,14.4,1.5,6.19,10
2023-06-19,61,21.5,14.1,2.4,6.19,6
2023-06-19,61,22.9,14.3,3.6,6.19,8
2023-06-19,61,22.1,13.9,2.8,6.19,3
2023-06-19,63,21.1,14.5,13.9,6.19,4
2023-06-19,51,23.1,13.7,0.9,6.19,9
2023-06-19,51,22.2,13.2,0.9,6.19,5
2023-06-19,63,21.2,14.5,13.9,6.19,2
2023-06-20,63,21.2,14.6,18.3,6.2,10
2023-06-20,63,21.0,13.3,18.7,6.2,7
2023-06-20,55,21.6,13.8,2.6,6.2,4
2023-06-20,63,21.9,13.3,11.5,6.2,9
2023-06-20,65,20.0,12.3,21.5,6.2,5
2023-06-20,63,19.9,13.8,15.4,6.2,6
2023-06-20,53,19.6,12.7,1.8,6.2,2
2023-06-20,63,19.7,13.4,9.5,6.2,3
2023-06-20,63,22.6,14.9,5.9,6.2,1
2023-06-20,65,19.3,13.5,29.2,6.2,8
2023-06-21,53,22.7,13.2,0.8,6.21,8
2023-06-21,53,21.8,13.5,1.8,6.21,7
2023-06-21,51,23.5,14.9,1.0,6.21,1
2023-06-21,51,22.8,13.1,1.4,6.21,9
2023-06-21,51,20.7,13.6,0.8,6.21,2
2023-06-21,55,22.0,12.8,2.7,6.21,5
2023-06-21,51,20.7,14.4,0.5,6.21,6
2023-06-21,51,21.9,12.5,0.8,6.21,3
2023-06-21,53,21.5,14.6,1.5,6.21,10
2023-06-21,51,20.5,12.9,1.4,6.21,4
2023-06-22,51,23.7,13.3,1.0,6.22,8
2023-06-22,51,22.9,13.5,1.1,6.22,10
2023-06-22,3,21.5,10.7,0.0,6.22,4
2023-06-22,53,24.5,13.2,1.4,6.22,9
2023-06-22,51,23.0,13.3,0.2,6.22,3
2023-06-22,55,22.5,14.1,2.8,6.22,5
2023-06-22,1,26.5,13.4,0.0,6.22,1
2023-06-22,51,23.3,15.1,0.4,6.22,7
2023-06-22,51,22.0,13.3,0.7,6.22,6
2023-06-22,3,21.5,12.1,0.0,6.22,2
2023-06-23,3,24.8,14.5,0.0,6.23,9
2023-06-23,3,23.7,15.3,0.0,6.23,7
2023-06-23,2,25.8,14.7,0.0,6.23,1
2023-06-23,51,21.5,13.2,1.4,6.23,3
2023-06-23,3,23.6,14.7,0.0,6.23,10
2023-06-23,51,21.8,13.8,0.1,6.23,5
2023-06-23,61,20.6,12.5,6.7,6.23,4
2023-06-23,53,23.8,13.6,0.7,6.23,8
2023-06-23,53,21.4,14.1,3.4,6.23,6
2023-06-23,53,21.1,14.5,1.6,6.23,2
2023-06-24,51,25.5,17.5,1.0,6.24,3
2023-06-24,51,24.5,17.2,0.8,6.24,2
2023-06-24,51,26.2,15.6,0.2,6.24,9
2023-06-24,51,25.9,17.5,0.5,6.24,10
2023-06-24,51,26.4,14.9,0.2,6.24,1
2023-06-24,51,24.6,16.2,0.4,6.24,5
2023-06-24,51,24.3,17.2,1.5,6.24,4
2023-06-24,51,24.3,17.5,0.6,6.24,6
2023-06-24,51,25.5,16.1,1.2,6.24,7
2023-06-24,51,25.7,17.2,0.6,6.24,8
2023-06-25,51,29.1,15.0,0.1,6.25,1
2023-06-25,63,21.6,14.1,6.1,6.25,4
2023-06-25,63,27.3,14.4,7.6,6.25,8
2023-06-25,63,22.5,14.0,7.8,6.25,2
2023-06-25,63,26.4,13.8,5.1,6.25,3
2023-06-25,53,28.5,15.4,0.6,6.25,9
2023-06-25,51,24.1,15.3,0.3,6.25,10
2023-06-25,51,26.5,14.2,0.8,6.25,5
2023-06-25,51,26.9,15.8,0.8,6.25,7
2023-06-25,63,25.5,15.7,4.2,6.25,6
2023-06-26,51,18.5,14.3,0.3,6.26,6
2023-06-26,53,17.4,11.2,1.7,6.26,4
2023-06-26,3,20.2,12.4,0.0,6.26,5
2023-06-26,3,19.7,14.6,0.0,6.26,7
2023-06-26,51,18.6,12.8,0.4,6.26,3
2023-06-26,51,18.2,12.2,0.6,6.26,2
2023-06-26,3,19.3,13.7,0.0,6.26,10
2023-06-26,3,22.4,13.6,0.0,6.26,1
2023-06-26,51,19.3,13.0,0.2,6.26,8
2023-06-26,3,21.1,12.9,0.0,6.26,9
2023-06-27,3,21.9,14.1,0.0,6.27,1
2023-06-27,51,19.3,12.1,1.9,6.27,8
2023-06-27,51,20.3,14.4,0.3,6.27,7
2023-06-27,61,18.6,12.4,6.1,6.27,2
2023-06-27,3,20.7,13.2,0.0,6.27,9
2023-06-27,51,20.9,14.0,2.3,6.27,6
2023-06-27,61,18.1,12.4,7.1,6.27,4
2023-06-27,53,20.3,12.0,1.0,6.27,5
2023-06-27,51,20.9,14.7,0.5,6.27,10
2023-06-27,53,19.6,11.5,2.9,6.27,3
2023-06-28,53,22.0,16.5,1.5,6.28,7
2023-06-28,53,21.6,14.7,3.2,6.28,5
2023-06-28,53,23.1,15.1,1.5,6.28,3
2023-06-28,53,23.4,15.2,1.4,6.28,6
2023-06-28,61,17.6,12.3,4.0,6.28,2
2023-06-28,53,23.7,16.3,1.5,6.28,9
2023-06-28,61,17.0,10.5,4.2,6.28,4
2023-06-28,63,23.3,16.3,3.7,6.28,8
2023-06-28,51,24.4,16.7,0.5,6.28,1
2023-06-28,53,21.7,15.2,1.6,6.28,10
2023-06-29,51,19.0,12.1,0.2,6.29,8
2023-06-29,51,20.6,14.3,1.0,6.29,7
2023-06-29,61,22.1,15.8,5.5,6.29,1
2023-06-29,53,21.1,13.8,2.1,6.29,9
2023-06-29,53,17.3,8.3,2.0,6.29,4
2023-06-29,2,18.6,10.4,0.0,6.29,3
2023-06-29,51,21.0,12.8,0.8,6.29,10
2023-06-29,51,17.8,10.3,0.5,6.29,2
2023-06-29,51,20.0,11.4,0.3,6.29,5
2023-06-29,51,17.3,14.1,0.3,6.29,6
2023-06-30,53,18.9,13.6,3.6,6.3,6
2023-06-30,51,18.6,10.4,1.1,6.3,5
2023-06-30,53,18.5,11.7,3.0,6.3,10
2023-06-30,55,17.5,11.4,6.5,6.3,3
2023-06-30,51,18.7,12.3,1.9,6.3,7
2023-06-30,51,18.7,11.4,0.6,6.3,1
2023-06-30,61,15.5,13.0,6.8,6.3,4
2023-06-30,51,19.0,10.2,0.7,6.3,9
2023-06-30,53,17.6,11.1,1.0,6.3,8
2023-06-30,55,16.7,13.1,5.1,6.3,2
2023-07-01,51,19.6,14.0,0.1,7.01,10
2023-07-01,51,17.5,15.0,1.8,7.01,6
2023-07-01,51,21.7,16.0,0.2,7.01,1
2023-07-01,51,17.2,11.8,0.3,7.01,2
2023-07-01,53,17.6,13.4,3.4,7.01,3
2023-07-01,53,15.8,11.8,1.8,7.01,4
2023-07-01,51,19.5,12.8,0.1,7.01,8
2023-07-01,51,21.0,14.0,0.5,7.01,9
2023-07-01,51,19.4,13.0,0.1,7.01,5
2023-07-01,51,19.0,15.2,0.8,7.01,7
2023-07-02,53,17.2,13.5,2.1,7.02,6
2023-07-02,3,19.8,11.9,0.0,7.02,1
2023-07-02,51,15.8,10.7,1.5,7.02,2
2023-07-02,51,14.9,10.5,1.5,7.02,4
2023-07-02,51,18.0,10.8,0.1,7.02,10
2023-07-02,51,17.2,12.4,1.3,7.02,3
2023-07-02,3,17.3,10.7,0.0,7.02,5
2023-07-02,51,16.9,11.7,0.1,7.02,8
2023-07-02,3,17.8,12.2,0.0,7.02,7
2023-07-02,3,18.6,11.1,0.0,7.02,9
2023-07-03,51,18.7,11.2,0.7,7.03,9
2023-07-03,51,16.1,10.3,0.7,7.03,2
2023-07-03,51,19.4,11.7,0.7,7.03,1
2023-07-03,53,17.3,10.5,1.3,7.03,5
2023-07-03,63,15.7,10.8,9.5,7.03,3
2023-07-03,53,17.1,12.9,1.6,7.03,7
2023-07-03,61,17.4,11.8,3.0,7.03,10
2023-07-03,55,15.7,12.2,3.1,7.03,6
2023-07-03,51,15.9,10.1,0.7,7.03,4
2023-07-03,61,16.5,10.6,2.3,7.03,8
2023-07-04,53,16.1,9.5,5.6,7.04,10
2023-07-04,51,18.7,10.1,0.2,7.04,8
2023-07-04,51,17.4,12.1,1.3,7.04,6
2023-07-04,63,14.9,12.2,20.2,7.04,9
2023-07-04,51,17.7,10.1,2.9,7.04,3
2023-07-04,63,16.3,10.9,11.9,7.04,4
2023-07-04,63,18.9,13.1,14.8,7.04,1
2023-07-04,61,15.0,11.9,14.7,7.04,7
2023-07-04,63,16.6,11.0,7.2,7.04,2
2023-07-04,53,15.8,11.3,2.7,7.04,5
2023-07-05,51,17.7,11.7,0.5,7.05,7
2023-07-05,63,19.4,10.8,4.4,7.05,1
2023-07-05,53,17.0,9.9,2.2,7.05,3
2023-07-05,61,18.3,9.7,2.1,7.05,9
2023-07-05,51,18.1,9.1,0.6,7.05,5
2023-07-05,2,17.9,10.2,0.0,7.05,8
2023-07-05,53,17.7,12.3,3.0,7.05,6
2023-07-05,3,17.7,10.1,0.0,7.05,10
2023-07-05,51,17.3,10.6,1.8,7.05,2
2023-07-05,51,16.9,8.8,0.5,7.05,4
2023-07-06,51,20.2,12.9,0.9,7.06,10
2023-07-06,51,19.8,10.9,0.3,7.06,9
2023-07-06,51,18.9,10.2,0.3,7.06,5
2023-07-06,51,19.7,11.4,0.8,7.06,3
2023-07-06,51,19.7,12.6,1.0,7.06,7
2023-07-06,63,15.8,10.4,17.5,7.06,4
2023-07-06,61,17.1,11.6,7.1,7.06,2
2023-07-06,3,20.8,10.8,0.0,7.06,1
2023-07-06,51,20.0,11.6,0.2,7.06,8
2023-07-06,51,20.4,12.5,0.4,7.06,6
2023-07-07,0,27.8,11.3,0.0,7.07,1
2023-07-07,3,25.3,15.7,0.0,7.07,6
2023-07-07,3,24.9,12.6,0.0,7.07,5
2023-07-07,51,25.3,13.9,0.1,7.07,7
2023-07-07,51,24.9,15.2,0.3,7.07,10
2023-07-07,2,26.4,10.8,0.0,7.07,9
2023-07-07,63,21.1,15.0,8.2,7.07,4
2023-07-07,1,25.5,13.5,0.0,7.07,8
2023-07-07,61,21.9,14.3,1.9,7.07,2
2023-07-07,3,25.3,14.1,0.0,7.07,3
2023-07-08,53,22.8,14.2,1.1,7.08,10
2023-07-08,61,23.3,16.4,7.5,7.08,5
2023-07-08,61,23.9,15.2,4.2,7.08,2
2023-07-08,63,24.3,16.6,20.2,7.08,3
2023-07-08,63,24.7,15.7,10.6,7.08,4
2023-07-08,63,24.5,16.9,4.9,7.08,9
2023-07-08,63,24.5,18.5,12.6,7.08,1
2023-07-08,63,22.4,15.7,6.2,7.08,7
2023-07-08,63,24.7,16.7,8.4,7.08,8
2023-07-08,63,23.8,16.6,12.7,7.08,6
2023-07-09,51,21.8,14.2,0.9,7.09,7
2023-07-09,63,21.2,12.6,8.7,7.09,10
2023-07-09,63,21.0,13.4,3.7,7.09,5
2023-07-09,65,21.3,14.4,19.4,7.09,2
2023-07-09,63,20.5,13.3,6.6,7.09,4
2023-07-09,51,22.9,14.9,0.4,7.09,8
2023-07-09,61,22.5,15.4,4.9,7.09,1
2023-07-09,51,21.5,13.1,1.2,7.09,6
2023-07-09,53,21.9,13.3,2.1,7.09,3
2023-07-09,51,22.1,13.0,0.9,7.09,9
2023-07-10,53,21.4,11.9,2.2,7.1,9
2023-07-10,63,19.0,11.7,9.2,7.1,5
2023-07-10,63,19.7,11.5,19.3,7.1,4
2023-07-10,63,19.0,11.6,5.2,7.1,3
2023-07-10,3,23.0,13.0,0.0,7.1,1
2023-07-10,65,19.5,13.0,25.5,7.1,10
2023-07-10,63,19.2,12.6,5.9,7.1,6
2023-07-10,63,19.2,13.3,11.0,7.1,7
2023-07-10,63,19.9,12.2,9.0,7.1,2
2023-07-10,53,20.8,11.8,1.6,7.1,8
2023-07-11,61,18.8,13.3,3.7,7.11,2
2023-07-11,63,18.6,11.5,16.1,7.11,3
2023-07-11,63,18.0,14.1,9.2,7.11,6
2023-07-11,55,22.7,16.1,4.0,7.11,1
2023-07-11,63,20.0,13.1,8.9,7.11,8
2023-07-11,63,17.8,12.4,7.3,7.11,4
2023-07-11,65,18.9,13.0,14.2,7.11,5
2023-07-11,63,20.0,14.2,9.5,7.11,9
2023-07-11,63,18.5,14.4,8.1,7.11,10
2023-07-11,61,20.0,14.8,4.9,7.11,7
2023-07-12,61,19.0,11.9,7.8,7.12,2
2023-07-12,51,18.9,14.3,1.1,7.12,7
2023-07-12,53,18.6,12.4,1.5,7.12,8
2023-07-12,51,18.5,13.4,1.5,7.12,10
2023-07-12,63,18.7,12.3,8.9,7.12,4
2023-07-12,51,21.1,13.6,1.0,7.12,1
2023-07-12,51,20.4,12.6,1.3,7.12,9
2023-07-12,53,17.5,11.8,2.0,7.12,3
2023-07-12,63,19.1,11.5,3.6,7.12,5
2023-07-12,51,17.8,13.1,1.0,7.12,6
2023-07-13,53,18.1,11.6,1.1,7.13,2
